codigo_ine,num_centros_salud,num_centros_urgencias,num_hospitales,num_colegios,num_universidades,linea_costa_provincia,linea_montana_provincia,poblacion,superficie,densidad_poblacion,lat,lon,feb_avg_min_temp,feb_avg_max_temp,feb_avg_temp,feb_avg_humidity,feb_avg_wind,feb_avg_min_rain,feb_avg_max_rain,feb_avg_rain,feb_avg_clouds,feb_avg_sunshine_hours,jul_avg_min_temp,jul_avg_max_temp,jul_avg_temp,jul_avg_humidity,jul_avg_wind,jul_avg_min_rain,jul_avg_max_rain,jul_avg_rain,jul_avg_clouds,jul_avg_sunshine_hours,kms_capital_provincia,altitud,renta_bruta_media,precio_m2_venta,num_casas_venta,precio_m2_alquiler,num_casas_alquiler,precio_m2_venta_provincia,precio_medio_venta_provincia,precio_m2_alquiler_provincia,precio_medio_alquiler_provincia,tasa_actividad_provincia,tasa_paro_provincia,tasa_empleo_provincia,num_empleos_provincia,cobertura_30,cobertura_100,cobertura_3g,cobertura_4g,sitios_comercio,sitios_turismo,sitios_alojamiento,sitios_ocio,sitios_natural,sitios_servicio,sitios_actividad,sitios_entretenimiento,sitios_catering,sitios_sport,sitios_edificio,sitios_acceso_limitado,sitios_artificial,sitios_acceso,sitios_sin_acceso,sitios_patrimonio,sitios_carretera,sitios_cuota,sitios_comodidad
42003,2,0,0,0,0,3,1,55,67.47,0.82,41.35098,-2.47373,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,52.4,1053,19216,-,-,-,0,1288,129163,7,604,60.4,7.32,55.98,393,0.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40003,1,0,0,0,0,3,1,125,18.2,6.87,41.36816,-4.11186,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,76.74,884,21066,-,-,-,0,1329,133270,9,790,59.18,7.74,54.6,427,100.0,0.0,98.0,100.0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
20002,0,0,0,1,0,1,2,482,6.95,69.34,43.20375,-2.05033,-0.49,19.36,9.12,77.52,10.04,0,12.0,0.21,45.86,92.1,12.94,34.91,21.15,79.39,7.24,0,12.0,0.07,47.51,108.1,19.62,122,56248,-,-,-,0,3234,289436,16,1275,53.53,7.53,49.5,1194,100.0,100.0,100.0,100.0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
35001,2,1,0,5,0,1,2,5695,44.51,127.95,28.102968,-15.706137,12.91,23.98,18.16,64.59,23.44,0,3.0,0.01,38.68,57.0,19.42,32.12,23.59,65.83,38.7,0,0.3,0.0,28.81,49.7,26.27,25,23679,1890.77,39,11.22,9,1743,159907,11,830,60.59,18.06,49.65,1044,61.5,45.75,99.5,95.12,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
37002,2,0,0,0,0,0,2,128,44.61,2.87,40.44867,-6.44176,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,119.34,799,17879,601.75,2,-,0,1673,156058,9,801,55.83,10.3,50.08,538,0.0,0.0,99.5,57.5,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
25002,3,0,0,1,0,2,1,588,160.98,3.65,42.0,0.76667,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,58.07,587,23784,1271.52,14,-,0,1159,114344,7,654,60.66,10.3,54.42,796,9.67,0.0,97.0,79.44,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36020,1,0,0,1,0,1,3,2228,147.85,15.07,42.79254,-8.0504,-0.12,19.15,8.46,84.1,9.04,0,12.0,0.58,55.81,70.8,10.36,35.76,21.25,70.26,7.7,0,12.0,0.03,27.65,221.6,127.76,595,16819,494.15,24,-,0,1893,193302,9,818,53.96,12.41,47.26,1021,65.96,0.38,99.81,99.87,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
50003,1,0,0,0,0,2,1,135,18.52,7.29,41.85574,-1.45233,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,52.41,324,19366,-,-,-,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,0.0,100.0,100.0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
26002,1,0,0,2,0,2,2,1153,34.89,33.05,42.445522,-2.29202,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,18.49,348,22810,763.07,56,-,0,1457,148105,8,703,60.27,10.19,54.13,677,100.0,98.0,100.0,100.0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3002,1,1,0,6,0,1,3,4906,66.64,73.62,38.435937,-0.638589,2.82,22.95,12.68,64.49,13.61,0,3.0,0.01,20.51,128.7,18.05,35.48,26.22,66.97,10.8,0,3.0,0.01,10.71,286.3,17.52,312,19839,926.19,90,2.59,1,1663,176931,9,845,57.08,14.13,49.01,1773,100.0,71.0,100.0,100.0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25003,4,0,0,5,0,2,1,5464,79.43,68.79,41.783427,1.10004,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,63.38,334,26416,515.0,40,5.19,1,1159,114344,7,654,60.66,10.3,54.42,796,45.17,36.33,100.0,100.0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
42004,2,1,0,4,0,3,1,3006,164.81,18.24,41.854918,-1.923529,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,50.77,961,23032,-,-,6.25,1,1288,129163,7,604,60.4,7.32,55.98,393,25.0,25.0,100.0,99.75,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3003,1,0,0,0,0,1,3,580,25.84,22.45,38.78333,-0.51667,2.82,22.95,12.68,64.49,13.61,0,3.0,0.01,20.51,128.7,18.05,35.48,26.22,66.97,10.8,0,3.0,0.01,10.71,286.3,75.39,674,19603,446.2,19,6.0,1,1663,176931,9,845,57.08,14.13,49.01,1773,75.0,75.0,100.0,100.0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
18001,1,0,0,0,0,1,1,255,27.0,9.44,37.03023,-3.8287,-4.3,18.82,7.19,76.1,6.34,0,3.0,0.12,32.88,126.1,12.74,39.26,27.04,37.42,6.8,0,0.9,0.0,6.43,335.0,36.33,1048,16108,409.35,6,-,0,1691,181669,8,760,58.31,22.18,45.37,697,95.0,0.0,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
41001,1,0,0,0,0,2,0,2022,13.69,147.66,37.254418,-4.988886,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,99.68,278,16546,1325.14,541,-,0,1611,162042,10,821,57.59,17.89,47.29,1717,66.67,66.67,100.0,100.0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
50004,1,0,0,1,0,2,1,616,36.62,16.82,41.33901,-1.27055,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,46.79,656,19366,-,-,-,0,1674,154117,9,720,59.3,8.5,54.26,1632,100.0,100.0,100.0,100.0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
9006,3,0,0,0,0,2,2,56,17.95,3.12,42.71652,-3.50258,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,60.09,716,22478,356.75,5,-,0,1445,138383,8,633,58.94,9.7,53.23,677,66.67,0.0,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
47002,0,0,0,0,0,3,0,17,27.02,0.63,41.27495,-4.6529,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,44.91,754,19844,-,-,-,0,1497,151208,8,668,54.49,9.35,49.39,947,0.0,0.0,100.0,100.0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
44003,1,0,0,0,0,2,1,17,21.64,0.79,40.67158,-1.23475,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,46.81,1230,18797,-,0,-,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,41.0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
44004,1,0,0,1,0,2,1,547,42.15,12.98,40.822506,-0.198964,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,133.34,549,18797,-,-,-,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,99.0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13002,1,1,0,2,0,3,2,1638,229.96,7.12,38.981826,-4.87094,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,120.41,564,15071,328.27,8,3.16,4,936,96893,5,461,55.64,17.1,46.12,496,100.0,100.0,100.0,100.0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22004,1,0,0,0,0,2,1,139,94.16,1.48,42.35505,-0.79324,-0.78,19.46,8.29,71.54,17.21,0,3.0,0.02,30.08,94.3,13.76,38.72,25.49,48.87,17.57,0,3.0,0.01,12.64,245.5,46.5,688,22933,-,-,-,0,1513,123979,8,636,57.78,10.87,51.5,526,47.5,0.0,100.0,50.0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
40004,1,1,0,1,0,3,1,557,60.57,9.2,41.226206,-4.112444,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,50.16,889,21066,-,-,3.2,1,1329,133270,9,790,59.18,7.74,54.6,427,100.0,100.0,100.0,100.0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
9007,1,0,0,0,0,2,2,52,9.45,5.51,42.591397,-3.325796,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,52.83,693,22478,0,0,-,0,1445,138383,8,633,58.94,9.7,53.23,677,64.0,0.0,100.0,100.0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34004,6,1,0,6,0,2,2,6711,235.32,28.52,42.794993,-4.262107,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,95.68,909,24498,728.26,114,4.33,2,1352,128845,7,499,55.84,10.52,49.97,442,54.29,3.23,98.61,95.68,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
47003,1,0,0,0,0,3,0,257,49.83,5.16,41.98375,-5.18118,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,59.18,770,19844,-,-,-,0,1497,151208,8,668,54.49,9.35,49.39,947,100.0,0.0,100.0,100.0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
31008,1,0,0,0,0,2,2,69,18.67,3.7,42.61249,-2.38987,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,83.0,671,15343,441.05,6,-,0,1691,164441,10,981,58.7,8.76,53.56,1155,93.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14002,1,1,0,10,0,2,2,13398,166.06,80.68,37.513613,-4.656526,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,51.64,368,16818,632.32,97,2.97,4,1405,141657,7,645,55.02,20.67,43.64,562,94.0,94.0,100.0,100.0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
8002,1,0,0,0,0,1,2,286,43.14,6.63,41.74822,1.62919,0.35,18.97,10.23,71.47,10.8,0,12.0,0.06,28.22,121.7,16.51,33.57,25.31,66.02,9.94,0,12.0,0.06,16.28,226.6,89.36,522,30746,1661.06,5,-,0,2946,272259,16,1367,61.29,9.18,55.67,11030,65.67,0.0,100.0,97.33,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
44005,1,0,0,0,0,2,1,76,39.04,1.95,40.59027,-0.79589,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,59.69,1304,18797,-,-,4.41,1,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,99.0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
26003,2,0,0,0,0,2,2,457,54.11,8.45,41.96212,-1.9934,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,97.18,645,21118,543.08,15,2.23,1,1457,148105,8,703,60.27,10.19,54.13,677,21.0,0.0,100.0,99.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
30003,3,3,0,20,0,1,2,35956,251.77,142.81,37.409108,-1.583878,2.07,22.42,12.45,70.59,14.0,0,0.9,0.02,29.05,138.0,16.68,38.0,26.21,67.32,9.79,0,0.9,0.0,12.65,319.0,102.91,20,20848,1183.56,1204,9.47,118,1148,119550,9,792,59.93,12.18,52.63,1164,85.94,16.62,96.88,94.97,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
50005,1,0,0,0,0,2,1,234,59.45,3.94,41.29467,-1.04634,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,41.26,689,19366,-,-,-,0,1674,154117,9,720,59.3,8.5,54.26,1632,0.0,0.0,100.0,99.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
35002,4,1,0,8,0,1,2,32105,78.9,406.91,27.75958,-15.5969,12.91,24.0,18.12,66.96,23.47,0,3.0,0.01,36.41,63.4,19.23,31.86,23.48,65.63,38.88,0,0.3,0.0,28.09,52.6,42.42,29,22693,1169.93,146,9.23,34,1743,159907,11,830,60.59,18.06,49.65,1044,80.15,59.62,100.0,99.92,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17001,1,0,0,2,0,1,1,885,27.49,32.19,42.393574,2.846513,-0.59,20.14,9.69,68.47,16.52,0,3.0,0.04,38.23,115.1,16.6,35.21,25.51,56.07,15.55,0,3.0,0.02,21.88,273.7,67.19,167,31051,1347.95,13,4.5,1,2169,193575,11,941,63.76,8.26,58.49,1248,93.0,0.0,100.0,99.5,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46004,1,0,0,4,0,1,0,2369,16.24,145.88,38.828068,-0.558055,2.82,22.95,12.68,64.49,13.61,0,3.0,0.01,20.51,128.7,18.05,35.48,26.22,66.97,10.8,0,3.0,0.01,10.71,286.3,82.07,368,21962,872.5,71,3.07,1,1445,163450,11,1042,59.18,12.36,51.87,3312,84.0,84.0,100.0,100.0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
38002,4,0,0,2,0,1,2,1099,25.0,43.96,28.18778,-17.19678,11.46,22.54,16.32,74.97,18.07,0,12.0,0.03,37.87,84.0,16.24,31.47,21.78,77.32,24.05,0,3.0,0.0,36.47,126.3,97.48,212,18548,-,-,5.88,1,1906,174893,10,793,57.67,17.43,47.62,972,19.36,19.36,97.64,94.27,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0
1051,1,1,1,6,0,2,2,5029,37.77,133.15,42.847308,-2.392287,-3.31,17.78,6.96,82.07,10.44,0,3.0,0.08,50.46,44.4,9.02,35.75,20.22,74.43,10.37,0,3.0,0.04,40.26,95.3,29.93,593,37674,1397.02,38,-,0,2564,242404,12,986,57.62,9.42,52.19,777,71.2,39.4,100.0,100.0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
10006,1,1,0,1,0,0,3,1393,52.07,26.75,40.189347,-6.188442,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,103.14,388,13310,630.27,9,3.33,1,1132,119586,6,497,54.28,17.78,44.63,452,100.0,100.0,100.0,100.0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37003,1,0,0,0,0,0,2,114,27.93,4.08,40.87231,-6.74702,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,120.47,633,17879,0,0,-,0,1673,156058,9,801,55.83,10.3,50.08,538,100.0,0.0,100.0,100.0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37004,1,0,0,0,0,0,2,24,24.11,1.0,41.15819,-6.38037,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,72.06,764,17879,0,0,-,0,1673,156058,9,801,55.83,10.3,50.08,538,0.0,0.0,100.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,1,0,0,1,0,3,0,851,21.54,39.5,38.259328,-5.864075,2.69,26.03,12.56,74.66,10.15,0,3.0,0.04,23.31,157.7,17.2,40.68,28.02,49.38,10.48,0,3.0,0.0,5.26,378.3,130.38,578,15113,321.86,4,-,0,1149,126096,7,530,56.6,16.14,47.46,534,100.0,0.0,100.0,100.0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
20016,1,0,0,0,0,1,2,2056,55.27,37.2,42.96607,-2.15512,-0.49,19.36,9.12,77.52,10.04,0,12.0,0.21,45.86,92.1,12.94,34.91,21.15,79.39,7.24,0,12.0,0.07,47.51,108.1,54.7,405,47413,793.94,17,-,0,3234,289436,16,1275,53.53,7.53,49.5,1194,75.5,63.0,98.57,96.07,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31009,1,0,0,1,0,2,2,782,47.71,16.39,42.592394,-1.36053,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,44.17,530,19875,-,-,-,0,1691,164441,10,981,58.7,8.76,53.56,1155,100.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0
46042,1,0,0,5,0,1,0,4592,26.74,171.73,38.878858,-0.589872,2.82,22.95,12.68,64.49,13.61,0,3.0,0.01,20.51,128.7,18.05,35.48,26.22,66.97,10.8,0,3.0,0.01,10.71,286.3,76.19,297,20008,801.72,46,2.71,1,1445,163450,11,1042,59.18,12.36,51.87,3312,96.0,96.0,100.0,100.0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0
46043,1,0,0,0,0,1,0,160,7.83,20.43,38.873542,-0.339631,2.82,22.95,12.68,64.49,13.61,0,3.0,0.01,20.51,128.7,18.05,35.48,26.22,66.97,10.8,0,3.0,0.01,10.71,286.3,89.41,394,20105,-,-,-,0,1445,163450,11,1042,59.18,12.36,51.87,3312,29.0,0.0,100.0,100.0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
8014,1,0,0,2,0,1,2,2556,8.0,319.6,41.768409,2.25115,0.63,19.45,10.23,71.98,11.52,0,12.0,0.06,28.65,120.0,17.29,33.37,25.34,67.04,10.73,0,12.0,0.07,15.73,228.9,52.06,408,30459,1732.68,34,-,0,2946,272259,16,1367,61.29,9.18,55.67,11030,97.0,89.0,100.0,100.0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
43001,2,0,0,2,0,1,2,960,72.77,13.19,41.369474,1.392718,-1.49,20.08,9.75,70.06,10.76,0,3.0,0.03,27.37,94.3,15.17,32.62,25.18,65.16,8.96,0,12.0,0.07,19.45,168.6,47.61,445,23434,1085.63,39,12.27,2,1552,140182,9,736,56.53,10.63,50.52,1234,63.44,51.67,99.44,98.56,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
17002,1,0,0,0,0,1,1,789,13.97,56.48,41.943502,2.781451,0.78,18.94,10.33,72.33,11.23,0,12.0,0.07,34.52,107.1,17.51,32.89,25.31,66.34,9.4,0,12.0,0.09,17.22,247.9,6.34,127,31051,1967.81,10,-,0,2169,193575,11,941,63.76,8.26,58.49,1248,94.62,65.75,100.0,100.0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3004,1,0,0,1,0,1,3,1049,18.47,56.79,38.501351,-0.364025,2.82,22.95,12.68,64.49,13.61,0,3.0,0.01,20.51,128.7,18.05,35.48,26.22,66.97,10.8,0,3.0,0.01,10.71,286.3,23.89,333,19603,1401.71,53,6.16,8,1663,176931,9,845,57.08,14.13,49.01,1773,100.0,100.0,100.0,99.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
12002,1,0,0,0,0,1,2,135,12.29,10.98,39.892802,-0.348672,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,43.56,582,19448,567.69,3,-,0,1133,115966,8,653,57.36,10.55,51.31,929,100.0,100.0,100.0,99.0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22907,2,1,0,0,0,2,1,2312,284.77,8.12,42.32688,0.07127,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,114.38,867,26051,1423.58,71,7.75,1,1513,123979,8,636,57.78,10.87,51.5,526,82.78,41.43,98.74,87.61,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50006,1,0,0,2,0,2,1,1067,40.46,26.37,41.815329,-1.518626,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,55.75,421,20837,-,-,5.67,1,1674,154117,9,720,59.3,8.5,54.26,1632,100.0,100.0,100.0,100.0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0
22006,4,0,0,0,0,2,1,336,80.97,4.15,42.787937,-0.528195,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,101.56,1544,22933,2336.65,40,7.68,2,1513,123979,8,636,57.78,10.87,51.5,526,56.75,46.5,99.5,99.25,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25038,1,0,0,2,0,2,1,2493,67.15,37.13,41.493249,0.45876,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,27.15,104,19320,832.4,8,-,0,1159,114344,7,654,60.66,10.3,54.42,796,33.33,33.33,99.33,93.33,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20003,1,0,0,4,0,1,2,795,6.55,121.44,43.25591,-2.23607,-0.49,19.36,9.12,77.52,10.04,0,12.0,0.21,45.86,92.1,12.94,34.91,21.15,79.39,7.24,0,12.0,0.07,47.51,108.1,37.2,58,47947,-,-,-,0,3234,289436,16,1275,53.53,7.53,49.5,1194,78.83,58.83,99.83,99.83,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
28002,1,0,0,3,0,3,2,4676,19.62,238.33,40.532451,-3.482573,-2.37,17.94,7.58,72.6,11.95,0,3.0,0.04,28.32,124.1,14.36,38.5,27.08,35.74,11.16,0,3.0,0.01,5.58,354.8,32.92,673,29327,2252.61,64,9.98,7,3314,343514,16,1414,63.79,10.18,57.29,13139,98.0,98.0,100.0,100.0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
26004,1,0,0,0,0,2,2,67,66.15,1.01,42.16706,-2.48752,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,63.51,1058,21118,-,-,-,0,1457,148105,8,703,60.27,10.19,54.13,677,66.67,0.0,100.0,61.33,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48911,0,0,0,0,0,1,2,483,7.13,67.74,43.30297,-2.66586,-0.51,19.32,8.52,77.3,11.7,0,3.0,0.16,46.24,70.5,11.32,35.92,20.79,77.29,8.28,0,12.0,0.04,44.96,96.1,32.79,45,59509,-,-,-,0,2853,269369,13,1124,56.71,9.28,51.45,1671,100.0,78.5,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
45001,1,0,0,2,0,0,2,2236,35.1,63.7,39.712734,-3.982357,-2.19,18.07,7.72,70.85,11.74,0,3.0,0.04,28.85,122.3,14.51,38.63,27.12,35.48,10.51,0,3.0,0.01,5.46,362.1,22.17,774,19549,-,-,-,0,1023,103420,7,582,62.04,14.93,52.77,789,100.0,100.0,100.0,100.0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
44006,1,0,0,0,0,2,1,235,47.5,4.95,41.023494,-0.697782,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,109.3,689,18797,-,-,-,0,1068,103002,6,501,57.96,9.07,52.7,425,0.0,0.0,99.0,99.0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0
50007,1,0,0,0,0,2,1,58,21.06,2.75,41.24917,-1.15591,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,49.5,775,19366,-,-,-,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,0.0,100.0,44.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
